site,date,time,species,common_name
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,09/05/2023,15:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,08:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,10/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,11/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,04:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,07:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,07:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,08:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,12/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,13/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,13/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,13/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,13/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,14/05/2023,13:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,11:00:00,Periparus ater,Coal Tit
NCL08,16/05/2023,12:00:00,Periparus ater,Coal Tit
NCL08,17/05/2023,04:00:00,Periparus ater,Coal Tit
NCL08,17/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,17/05/2023,10:00:00,Periparus ater,Coal Tit
NCL08,17/05/2023,10:00:00,Periparus ater,Coal Tit
NCL08,18/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,18/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,18/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,15:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,19/05/2023,17:00:00,Periparus ater,Coal Tit
NCL08,20/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,20/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,21/05/2023,07:00:00,Periparus ater,Coal Tit
NCL08,22/05/2023,06:00:00,Periparus ater,Coal Tit
NCL08,24/05/2023,09:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,26/05/2023,18:00:00,Periparus ater,Coal Tit
NCL08,28/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,28/05/2023,14:00:00,Periparus ater,Coal Tit
NCL08,04/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,04/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,04/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,04/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,04/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,06/06/2023,13:00:00,Periparus ater,Coal Tit
NCL08,06/06/2023,19:00:00,Periparus ater,Coal Tit
NCL08,06/06/2023,19:00:00,Periparus ater,Coal Tit
NCL08,07/06/2023,13:00:00,Periparus ater,Coal Tit
NCL08,07/06/2023,13:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,10/06/2023,10:00:00,Periparus ater,Coal Tit
NCL08,11/06/2023,15:00:00,Periparus ater,Coal Tit
NCL08,11/06/2023,15:00:00,Periparus ater,Coal Tit
NCL08,11/06/2023,16:00:00,Periparus ater,Coal Tit
NCL08,12/06/2023,14:00:00,Periparus ater,Coal Tit
NCL08,12/06/2023,17:00:00,Periparus ater,Coal Tit
NCL00,01/05/2023,06:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,11:00:00,Troglodytes troglodytes,Eurasian Wren
NCL06,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL07,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL07,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL07,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL07,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL07,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL07,25/05/2023,04:00:00,Buteo buteo,Common Buzzard
NCL07,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL07,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL07,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL07,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL07,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL08,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL08,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL08,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL08,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL08,05/05/2023,17:00:00,Buteo buteo,Common Buzzard
NCL08,25/05/2023,04:00:00,Buteo buteo,Common Buzzard
NCL08,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL08,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL08,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL08,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL08,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL06,06/06/2023,12:00:00,Buteo buteo,Common Buzzard
NCL00,01/05/2023,11:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,08:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,08:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,11:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,04:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,11:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,01/05/2023,04:00:00,Turdus philomelos,Song Thrush
NCL00,01/05/2023,09:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,17:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,12:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,05:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,06:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,18:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,18:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,12:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,01/05/2023,14:00:00,Phylloscopus trochilus,Willow Warbler
NCL00,02/05/2023,19:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,02/05/2023,07:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,02/05/2023,08:00:00,Troglodytes troglodytes,Eurasian Wren
NCL00,02/05/2023,09:00:00,Troglodytes troglodytes,Eurasian Wren
NCL01,06/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,12/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,12/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,14/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,14/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,16/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,16/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,17/05/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL01,20/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,20/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,20/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,20/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,20/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,21/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,22/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,23/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,24/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,05:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,05:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,05:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,25/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,26/05/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,05:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,27/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,28/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,28/05/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,29/05/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,30/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,30/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,30/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,31/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,01/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,01/06/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,03/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,03/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,03/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,03/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,04/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,04/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,04/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,09:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,06/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,07/06/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL01,07/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,07/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,07/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,07/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/06/2023,13:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,08/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,09/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,10/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL01,11/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL03,12/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL03,14/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL03,17/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL03,20/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,21/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL03,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,22/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,02/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL03,03/06/2023,05:00:00,Fringilla coelebs,Common Chaffinch
NCL03,03/06/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL03,03/06/2023,19:00:00,Fringilla coelebs,Common Chaffinch
NCL03,03/06/2023,20:00:00,Fringilla coelebs,Common Chaffinch
NCL03,04/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,04/06/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL03,04/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL03,04/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL03,04/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL03,06/06/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL03,06/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL03,06/06/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL03,07/06/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL03,08/06/2023,07:00:00,Fringilla coelebs,Common Chaffinch
NCL03,08/06/2023,16:00:00,Fringilla coelebs,Common Chaffinch
NCL03,09/06/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,09/06/2023,04:00:00,Fringilla coelebs,Common Chaffinch
NCL03,10/06/2023,10:00:00,Fringilla coelebs,Common Chaffinch
NCL03,10/06/2023,11:00:00,Fringilla coelebs,Common Chaffinch
NCL03,10/06/2023,12:00:00,Fringilla coelebs,Common Chaffinch
NCL03,10/06/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL03,11/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL03,11/06/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL04,07/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL04,10/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL04,12/05/2023,08:00:00,Fringilla coelebs,Common Chaffinch
NCL04,12/05/2023,14:00:00,Fringilla coelebs,Common Chaffinch
NCL04,13/05/2023,15:00:00,Fringilla coelebs,Common Chaffinch
NCL04,13/05/2023,17:00:00,Fringilla coelebs,Common Chaffinch
NCL04,13/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL04,13/05/2023,18:00:00,Fringilla coelebs,Common Chaffinch
NCL04,15/05/2023,06:00:00,Fringilla coelebs,Common Chaffinch
NCL04,17/05/2023,04:00:00,Fringilla coelebs,Common Chaffinch
